density	 t_tilde	 bins	 Energy	 EnVariance	 VarianceofTotE	 VarianceOfV 
1	0.07	57	0.00595319	7.76632e-05	0.430539	0.0268207
1	0.07	58	0.00596208	7.68302e-05	0.430578	0.0266133
1	0.07	59	0.00596454	7.55674e-05	0.430405	0.02618
1	0.07	60	0.00596421	7.43086e-05	0.429876	0.0257584
1	0.07	61	0.00597154	7.34512e-05	0.430004	0.0255323
1	0.07	62	0.005984	7.33148e-05	0.428363	0.025384
1	0.07	63	0.00598104	7.22107e-05	0.429114	0.0249871
1	0.07	64	0.00597131	7.17349e-05	0.429365	0.0248272
1	0.07	65	0.00597033	7.0638e-05	0.429224	0.0244495
1	0.07	66	0.00598523	7.11226e-05	0.428459	0.024634
1	0.07	67	0.00599501	7.07307e-05	0.427471	0.024461
1	0.07	68	0.00599224	6.97451e-05	0.42704	0.0241507
1	0.07	69	0.00598783	6.88732e-05	0.427143	0.0238457
1	0.07	70	0.00599421	6.81839e-05	0.427884	0.0237676
1	0.07	71	0.00599317	6.72316e-05	0.42696	0.0234934
1	0.07	72	0.00598902	6.64259e-05	0.427145	0.0232024
1	0.07	73	0.00599137	6.55575e-05	0.42692	0.0229006
1	0.07	74	0.00598285	6.52231e-05	0.427036	0.022801
1	0.07	75	0.00597354	6.5014e-05	0.427198	0.0227435
1	0.07	76	0.00597941	6.44226e-05	0.426438	0.0225158
1	0.07	77	0.00598527	6.38524e-05	0.426101	0.0223213
1	0.07	78	0.0059768	6.35937e-05	0.426204	0.0222504
1	0.07	79	0.0059646	6.39485e-05	0.426534	0.0223839
1	0.07	80	0.00595542	6.38034e-05	0.426764	0.0223353
1	0.07	81	0.00594841	6.33999e-05	0.427138	0.0221698
1	0.07	82	0.00595195	6.27257e-05	0.427283	0.0219615
1	0.07	83	0.00594061	6.29877e-05	0.427719	0.0220325
1	0.07	84	0.00594357	6.23075e-05	0.426607	0.0218045
1	0.07	85	0.00595611	6.28236e-05	0.425638	0.0219291
1	0.07	86	0.00596083	6.22703e-05	0.42526	0.0217336
1	0.07	87	0.00597115	6.24039e-05	0.4248	0.0217967
1	0.07	88	0.0059728	6.17166e-05	0.424421	0.0215568
